DieId,Pass,HBIN,SBIN,DieLocation
d2457,1,HBIN_1,SBIN_PASS,"73.10,-12.95"
d2458,1,HBIN_1,SBIN_PASS,"73.10,-8.65"
d2459,1,HBIN_1,SBIN_PASS,"73.10,-4.35"
d2460,1,HBIN_1,SBIN_PASS,"73.10,-0.05"
d2461,1,HBIN_1,SBIN_PASS,"73.10,4.25"
d2462,1,HBIN_1,SBIN_PASS,"73.10,8.55"
d2463,1,HBIN_1,SBIN_PASS,"73.10,12.85"
d2464,1,HBIN_1,SBIN_PASS,"73.10,17.15"
d2465,0,HBIN_4,SBIN_IDDQ_HIGH,"73.10,21.45"
d2466,1,HBIN_1,SBIN_PASS,"73.10,25.75"
d2467,1,HBIN_1,SBIN_PASS,"73.10,30.05"
d2468,1,HBIN_1,SBIN_PASS,"73.10,34.35"
d2469,1,HBIN_1,SBIN_PASS,"73.10,38.65"
d2470,1,HBIN_1,SBIN_PASS,"73.10,42.95"
d2471,1,HBIN_1,SBIN_PASS,"73.10,47.25"
d2472,1,HBIN_1,SBIN_PASS,"73.10,51.55"
d2473,0,HBIN_4,SBIN_GAIN_LOW,"73.10,55.85"
d2474,1,HBIN_1,SBIN_PASS,"73.10,60.15"
d2475,1,HBIN_1,SBIN_PASS,"73.10,64.45"
d2476,0,HBIN_4,SBIN_IDDQ_HIGH,"73.10,68.75"
d2477,1,HBIN_1,SBIN_PASS,"73.10,73.05"
d2478,0,HBIN_2,SBIN_CONT_GND,"73.10,77.35"
d2479,1,HBIN_1,SBIN_PASS,"73.10,81.65"
d2480,1,HBIN_1,SBIN_PASS,"73.10,85.95"
d2481,1,HBIN_1,SBIN_PASS,"73.10,90.25"
d2482,1,HBIN_1,SBIN_PASS,"73.10,94.55"
d2483,0,HBIN_3,SBIN_TIMING_ERR,"73.10,98.85"
d2484,1,HBIN_1,SBIN_PASS,"73.10,103.15"
d2485,1,HBIN_1,SBIN_PASS,"73.10,107.45"
d2486,0,HBIN_4,SBIN_GAIN_LOW,"73.10,111.75"
d2487,1,HBIN_1,SBIN_PASS,"73.10,116.05"
d2488,0,HBIN_2,SBIN_PROBE_WEAR,"73.10,120.35"
d2489,1,HBIN_1,SBIN_PASS,"78.10,-120.45"
d2490,0,HBIN_3,SBIN_LOGIC_ERR,"78.10,-116.15"
d2491,0,HBIN_2,SBIN_OPEN_PAD,"78.10,-111.85"
d2492,1,HBIN_1,SBIN_PASS,"78.10,-107.55"
d2493,0,HBIN_2,SBIN_OPEN_PAD,"78.10,-103.25"
d2494,1,HBIN_1,SBIN_PASS,"78.10,-98.95"
d2495,0,HBIN_2,SBIN_PROBE_WEAR,"78.10,-94.65"
d2496,1,HBIN_1,SBIN_PASS,"78.10,-90.35"
d2497,0,HBIN_4,SBIN_GAIN_LOW,"78.10,-86.05"
d2498,0,HBIN_2,SBIN_OPEN_PAD,"78.10,-81.75"
d2499,1,HBIN_1,SBIN_PASS,"78.10,-77.45"
d2500,1,HBIN_1,SBIN_PASS,"78.10,-73.15"
d2501,0,HBIN_2,SBIN_CONT_GND,"78.10,-68.85"
d2502,1,HBIN_1,SBIN_PASS,"78.10,-64.55"
d2503,1,HBIN_1,SBIN_PASS,"78.10,-60.25"
d2504,1,HBIN_1,SBIN_PASS,"78.10,-55.95"
d2505,1,HBIN_1,SBIN_PASS,"78.10,-51.65"
d2506,1,HBIN_1,SBIN_PASS,"78.10,-47.35"
d2507,1,HBIN_1,SBIN_PASS,"78.10,-43.05"
d2508,1,HBIN_1,SBIN_PASS,"78.10,-38.75"
d2509,1,HBIN_1,SBIN_PASS,"78.10,-34.45"
d2510,0,HBIN_2,SBIN_OPEN_PAD,"78.10,-30.15"
d2511,1,HBIN_1,SBIN_PASS,"78.10,-25.85"
d2512,1,HBIN_1,SBIN_PASS,"78.10,-21.55"
d2513,1,HBIN_1,SBIN_PASS,"78.10,-17.25"
d2514,1,HBIN_1,SBIN_PASS,"78.10,-12.95"
d2515,1,HBIN_1,SBIN_PASS,"78.10,-8.65"
d2516,1,HBIN_1,SBIN_PASS,"78.10,-4.35"
d2517,1,HBIN_1,SBIN_PASS,"78.10,-0.05"
d2518,1,HBIN_1,SBIN_PASS,"78.10,4.25"
d2519,1,HBIN_1,SBIN_PASS,"78.10,8.55"
d2520,1,HBIN_1,SBIN_PASS,"78.10,12.85"
d2521,1,HBIN_1,SBIN_PASS,"78.10,17.15"
d2522,1,HBIN_1,SBIN_PASS,"78.10,21.45"
d2523,1,HBIN_1,SBIN_PASS,"78.10,25.75"
d2524,1,HBIN_1,SBIN_PASS,"78.10,30.05"
d2525,1,HBIN_1,SBIN_PASS,"78.10,34.35"
d2526,1,HBIN_1,SBIN_PASS,"78.10,38.65"
d2527,1,HBIN_1,SBIN_PASS,"78.10,42.95"
d2528,1,HBIN_1,SBIN_PASS,"78.10,47.25"
d2529,1,HBIN_1,SBIN_PASS,"78.10,51.55"
d2530,0,HBIN_2,SBIN_CONT_GND,"78.10,55.85"
d2531,1,HBIN_1,SBIN_PASS,"78.10,60.15"
d2532,1,HBIN_1,SBIN_PASS,"78.10,64.45"
d2533,1,HBIN_1,SBIN_PASS,"78.10,68.75"
d2534,1,HBIN_1,SBIN_PASS,"78.10,73.05"
d2535,0,HBIN_2,SBIN_OPEN_PAD,"78.10,77.35"
d2536,0,HBIN_2,SBIN_PROBE_WEAR,"78.10,81.65"
d2537,1,HBIN_1,SBIN_PASS,"78.10,85.95"
d2538,1,HBIN_1,SBIN_PASS,"78.10,90.25"
d2539,1,HBIN_1,SBIN_PASS,"78.10,94.55"
d2540,0,HBIN_2,SBIN_OPEN_PAD,"78.10,98.85"
d2541,0,HBIN_2,SBIN_PROBE_WEAR,"78.10,103.15"
d2542,0,HBIN_2,SBIN_PROBE_WEAR,"78.10,107.45"
d2543,0,HBIN_4,SBIN_GAIN_LOW,"78.10,111.75"
d2544,1,HBIN_1,SBIN_PASS,"78.10,116.05"
d2545,0,HBIN_4,SBIN_GAIN_LOW,"78.10,120.35"
d2546,1,HBIN_1,SBIN_PASS,"83.10,-116.15"
d2547,1,HBIN_1,SBIN_PASS,"83.10,-111.85"
d2548,1,HBIN_1,SBIN_PASS,"83.10,-107.55"
d2549,0,HBIN_2,SBIN_CONT_GND,"83.10,-103.25"
d2550,1,HBIN_1,SBIN_PASS,"83.10,-98.95"
d2551,1,HBIN_1,SBIN_PASS,"83.10,-94.65"
d2552,1,HBIN_1,SBIN_PASS,"83.10,-90.35"
d2553,0,HBIN_2,SBIN_PROBE_WEAR,"83.10,-86.05"
d2554,1,HBIN_1,SBIN_PASS,"83.10,-81.75"
d2555,0,HBIN_3,SBIN_LOGIC_ERR,"83.10,-77.45"
d2556,0,HBIN_4,SBIN_IDDQ_HIGH,"83.10,-73.15"
d2557,1,HBIN_1,SBIN_PASS,"83.10,-68.85"
d2558,0,HBIN_2,SBIN_PROBE_WEAR,"83.10,-64.55"
d2559,1,HBIN_1,SBIN_PASS,"83.10,-60.25"
d2560,1,HBIN_1,SBIN_PASS,"83.10,-55.95"
d2561,1,HBIN_1,SBIN_PASS,"83.10,-51.65"
d2562,0,HBIN_2,SBIN_CONT_GND,"83.10,-47.35"
d2563,0,HBIN_2,SBIN_OPEN_PAD,"83.10,-43.05"
d2564,1,HBIN_1,SBIN_PASS,"83.10,-38.75"
d2565,1,HBIN_1,SBIN_PASS,"83.10,-34.45"
d2566,1,HBIN_1,SBIN_PASS,"83.10,-30.15"
d2567,1,HBIN_1,SBIN_PASS,"83.10,-25.85"
d2568,1,HBIN_1,SBIN_PASS,"83.10,-21.55"
d2569,1,HBIN_1,SBIN_PASS,"83.10,-17.25"
d2570,1,HBIN_1,SBIN_PASS,"83.10,-12.95"
d2571,1,HBIN_1,SBIN_PASS,"83.10,-8.65"
d2572,1,HBIN_1,SBIN_PASS,"83.10,-4.35"
d2573,1,HBIN_1,SBIN_PASS,"83.10,-0.05"
d2574,1,HBIN_1,SBIN_PASS,"83.10,4.25"
d2575,0,HBIN_2,SBIN_PROBE_WEAR,"83.10,8.55"
d2576,1,HBIN_1,SBIN_PASS,"83.10,12.85"
d2577,0,HBIN_3,SBIN_LOGIC_ERR,"83.10,17.15"
d2578,1,HBIN_1,SBIN_PASS,"83.10,21.45"
d2579,1,HBIN_1,SBIN_PASS,"83.10,25.75"
d2580,1,HBIN_1,SBIN_PASS,"83.10,30.05"
d2581,1,HBIN_1,SBIN_PASS,"83.10,34.35"
d2582,1,HBIN_1,SBIN_PASS,"83.10,38.65"
d2583,1,HBIN_1,SBIN_PASS,"83.10,42.95"
d2584,1,HBIN_1,SBIN_PASS,"83.10,47.25"
d2585,1,HBIN_1,SBIN_PASS,"83.10,51.55"
d2586,1,HBIN_1,SBIN_PASS,"83.10,55.85"
d2587,1,HBIN_1,SBIN_PASS,"83.10,60.15"
d2588,1,HBIN_1,SBIN_PASS,"83.10,64.45"
d2589,1,HBIN_1,SBIN_PASS,"83.10,68.75"
d2590,1,HBIN_1,SBIN_PASS,"83.10,73.05"
d2591,1,HBIN_1,SBIN_PASS,"83.10,77.35"
d2592,0,HBIN_2,SBIN_PROBE_WEAR,"83.10,81.65"
d2593,0,HBIN_4,SBIN_VTH_DRIFT,"83.10,85.95"
d2594,0,HBIN_4,SBIN_VTH_DRIFT,"83.10,90.25"
d2595,0,HBIN_2,SBIN_PROBE_WEAR,"83.10,94.55"
d2596,0,HBIN_3,SBIN_PWR_ERR,"83.10,98.85"
d2597,0,HBIN_2,SBIN_PROBE_WEAR,"83.10,103.15"
d2598,0,HBIN_2,SBIN_CONT_GND,"83.10,107.45"
d2599,0,HBIN_4,SBIN_IDDQ_HIGH,"83.10,111.75"
d2600,0,HBIN_2,SBIN_CONT_GND,"83.10,116.05"
d2601,0,HBIN_2,SBIN_OPEN_PAD,"88.10,-111.85"
d2602,0,HBIN_3,SBIN_TIMING_ERR,"88.10,-107.55"
d2603,1,HBIN_1,SBIN_PASS,"88.10,-103.25"
d2604,0,HBIN_2,SBIN_PROBE_WEAR,"88.10,-98.95"
d2605,0,HBIN_3,SBIN_LOGIC_ERR,"88.10,-94.65"
d2606,0,HBIN_3,SBIN_TIMING_ERR,"88.10,-90.35"
d2607,0,HBIN_3,SBIN_TIMING_ERR,"88.10,-86.05"
d2608,1,HBIN_1,SBIN_PASS,"88.10,-81.75"
d2609,1,HBIN_1,SBIN_PASS,"88.10,-77.45"
d2610,0,HBIN_2,SBIN_OPEN_PAD,"88.10,-73.15"
d2611,1,HBIN_1,SBIN_PASS,"88.10,-68.85"
d2612,1,HBIN_1,SBIN_PASS,"88.10,-64.55"
d2613,1,HBIN_1,SBIN_PASS,"88.10,-60.25"
d2614,1,HBIN_1,SBIN_PASS,"88.10,-55.95"
d2615,1,HBIN_1,SBIN_PASS,"88.10,-51.65"
d2616,0,HBIN_2,SBIN_PROBE_WEAR,"88.10,-47.35"
d2617,1,HBIN_1,SBIN_PASS,"88.10,-43.05"
d2618,1,HBIN_1,SBIN_PASS,"88.10,-38.75"
d2619,1,HBIN_1,SBIN_PASS,"88.10,-34.45"
d2620,1,HBIN_1,SBIN_PASS,"88.10,-30.15"
d2621,0,HBIN_3,SBIN_LOGIC_ERR,"88.10,-25.85"
d2622,0,HBIN_3,SBIN_PWR_ERR,"88.10,-21.55"
d2623,1,HBIN_1,SBIN_PASS,"88.10,-17.25"
d2624,1,HBIN_1,SBIN_PASS,"88.10,-12.95"
d2625,1,HBIN_1,SBIN_PASS,"88.10,-8.65"
d2626,1,HBIN_1,SBIN_PASS,"88.10,-4.35"
d2627,0,HBIN_2,SBIN_PROBE_WEAR,"88.10,-0.05"
d2628,1,HBIN_1,SBIN_PASS,"88.10,4.25"
d2629,0,HBIN_2,SBIN_PROBE_WEAR,"88.10,8.55"
d2630,1,HBIN_1,SBIN_PASS,"88.10,12.85"
d2631,0,HBIN_4,SBIN_IDDQ_HIGH,"88.10,17.15"
d2632,1,HBIN_1,SBIN_PASS,"88.10,21.45"
d2633,0,HBIN_3,SBIN_TIMING_ERR,"88.10,25.75"
d2634,1,HBIN_1,SBIN_PASS,"88.10,30.05"
d2635,1,HBIN_1,SBIN_PASS,"88.10,34.35"
d2636,0,HBIN_2,SBIN_OPEN_PAD,"88.10,38.65"
d2637,1,HBIN_1,SBIN_PASS,"88.10,42.95"
d2638,1,HBIN_1,SBIN_PASS,"88.10,47.25"
d2639,1,HBIN_1,SBIN_PASS,"88.10,51.55"
d2640,1,HBIN_1,SBIN_PASS,"88.10,55.85"
d2641,1,HBIN_1,SBIN_PASS,"88.10,60.15"
d2642,0,HBIN_2,SBIN_CONT_GND,"88.10,64.45"
d2643,1,HBIN_1,SBIN_PASS,"88.10,68.75"
d2644,1,HBIN_1,SBIN_PASS,"88.10,73.05"
d2645,1,HBIN_1,SBIN_PASS,"88.10,77.35"
d2646,0,HBIN_3,SBIN_LOGIC_ERR,"88.10,81.65"
d2647,0,HBIN_2,SBIN_OPEN_PAD,"88.10,85.95"
d2648,1,HBIN_1,SBIN_PASS,"88.10,90.25"
d2649,1,HBIN_1,SBIN_PASS,"88.10,94.55"
d2650,1,HBIN_1,SBIN_PASS,"88.10,98.85"
d2651,1,HBIN_1,SBIN_PASS,"88.10,103.15"
d2652,1,HBIN_1,SBIN_PASS,"88.10,107.45"
d2653,0,HBIN_2,SBIN_OPEN_PAD,"88.10,111.75"
d2654,1,HBIN_1,SBIN_PASS,"93.10,-107.55"
d2655,0,HBIN_3,SBIN_TIMING_ERR,"93.10,-103.25"
d2656,0,HBIN_3,SBIN_TIMING_ERR,"93.10,-98.95"
d2657,1,HBIN_1,SBIN_PASS,"93.10,-94.65"
d2658,0,HBIN_2,SBIN_CONT_GND,"93.10,-90.35"
d2659,0,HBIN_3,SBIN_TIMING_ERR,"93.10,-86.05"
d2660,1,HBIN_1,SBIN_PASS,"93.10,-81.75"
d2661,1,HBIN_1,SBIN_PASS,"93.10,-77.45"
d2662,0,HBIN_2,SBIN_OPEN_PAD,"93.10,-73.15"
d2663,1,HBIN_1,SBIN_PASS,"93.10,-68.85"
d2664,1,HBIN_1,SBIN_PASS,"93.10,-64.55"
d2665,0,HBIN_4,SBIN_VTH_DRIFT,"93.10,-60.25"
d2666,1,HBIN_1,SBIN_PASS,"93.10,-55.95"
d2667,0,HBIN_3,SBIN_TIMING_ERR,"93.10,-51.65"
d2668,1,HBIN_1,SBIN_PASS,"93.10,-47.35"
d2669,0,HBIN_2,SBIN_PROBE_WEAR,"93.10,-43.05"
d2670,0,HBIN_2,SBIN_OPEN_PAD,"93.10,-38.75"
d2671,0,HBIN_2,SBIN_PROBE_WEAR,"93.10,-34.45"
d2672,1,HBIN_1,SBIN_PASS,"93.10,-30.15"
d2673,0,HBIN_2,SBIN_OPEN_PAD,"93.10,-25.85"
d2674,1,HBIN_1,SBIN_PASS,"93.10,-21.55"
d2675,1,HBIN_1,SBIN_PASS,"93.10,-17.25"
d2676,0,HBIN_3,SBIN_LOGIC_ERR,"93.10,-12.95"
d2677,1,HBIN_1,SBIN_PASS,"93.10,-8.65"
d2678,1,HBIN_1,SBIN_PASS,"93.10,-4.35"
d2679,0,HBIN_4,SBIN_GAIN_LOW,"93.10,-0.05"
d2680,0,HBIN_4,SBIN_IDDQ_HIGH,"93.10,4.25"
d2681,1,HBIN_1,SBIN_PASS,"93.10,8.55"
d2682,0,HBIN_2,SBIN_OPEN_PAD,"93.10,12.85"
d2683,1,HBIN_1,SBIN_PASS,"93.10,17.15"
d2684,1,HBIN_1,SBIN_PASS,"93.10,21.45"
d2685,1,HBIN_1,SBIN_PASS,"93.10,25.75"
d2686,1,HBIN_1,SBIN_PASS,"93.10,30.05"
d2687,0,HBIN_2,SBIN_OPEN_PAD,"93.10,34.35"
d2688,1,HBIN_1,SBIN_PASS,"93.10,38.65"
d2689,1,HBIN_1,SBIN_PASS,"93.10,42.95"
d2690,1,HBIN_1,SBIN_PASS,"93.10,47.25"
d2691,0,HBIN_3,SBIN_TIMING_ERR,"93.10,51.55"
d2692,1,HBIN_1,SBIN_PASS,"93.10,55.85"
d2693,1,HBIN_1,SBIN_PASS,"93.10,60.15"
d2694,1,HBIN_1,SBIN_PASS,"93.10,64.45"
d2695,1,HBIN_1,SBIN_PASS,"93.10,68.75"
d2696,1,HBIN_1,SBIN_PASS,"93.10,73.05"
d2697,0,HBIN_3,SBIN_PWR_ERR,"93.10,77.35"
d2698,1,HBIN_1,SBIN_PASS,"93.10,81.65"
d2699,0,HBIN_3,SBIN_TIMING_ERR,"93.10,85.95"
d2700,1,HBIN_1,SBIN_PASS,"93.10,90.25"
d2701,1,HBIN_1,SBIN_PASS,"93.10,94.55"
d2702,0,HBIN_2,SBIN_CONT_GND,"93.10,98.85"
d2703,1,HBIN_1,SBIN_PASS,"93.10,103.15"
d2704,1,HBIN_1,SBIN_PASS,"93.10,107.45"
d2705,1,HBIN_1,SBIN_PASS,"98.10,-103.25"
d2706,1,HBIN_1,SBIN_PASS,"98.10,-98.95"
d2707,0,HBIN_2,SBIN_OPEN_PAD,"98.10,-94.65"
d2708,0,HBIN_2,SBIN_PROBE_WEAR,"98.10,-90.35"
d2709,1,HBIN_1,SBIN_PASS,"98.10,-86.05"
d2710,1,HBIN_1,SBIN_PASS,"98.10,-81.75"
d2711,0,HBIN_2,SBIN_PROBE_WEAR,"98.10,-77.45"
d2712,0,HBIN_2,SBIN_OPEN_PAD,"98.10,-73.15"
d2713,0,HBIN_4,SBIN_VTH_DRIFT,"98.10,-68.85"
d2714,0,HBIN_3,SBIN_PWR_ERR,"98.10,-64.55"
d2715,1,HBIN_1,SBIN_PASS,"98.10,-60.25"
d2716,1,HBIN_1,SBIN_PASS,"98.10,-55.95"
d2717,1,HBIN_1,SBIN_PASS,"98.10,-51.65"
d2718,0,HBIN_4,SBIN_GAIN_LOW,"98.10,-47.35"
d2719,1,HBIN_1,SBIN_PASS,"98.10,-43.05"
d2720,1,HBIN_1,SBIN_PASS,"98.10,-38.75"
d2721,0,HBIN_3,SBIN_TIMING_ERR,"98.10,-34.45"
d2722,1,HBIN_1,SBIN_PASS,"98.10,-30.15"
d2723,0,HBIN_3,SBIN_LOGIC_ERR,"98.10,-25.85"
d2724,1,HBIN_1,SBIN_PASS,"98.10,-21.55"
d2725,1,HBIN_1,SBIN_PASS,"98.10,-17.25"
d2726,1,HBIN_1,SBIN_PASS,"98.10,-12.95"
d2727,1,HBIN_1,SBIN_PASS,"98.10,-8.65"
d2728,1,HBIN_1,SBIN_PASS,"98.10,-4.35"
d2729,1,HBIN_1,SBIN_PASS,"98.10,-0.05"
d2730,1,HBIN_1,SBIN_PASS,"98.10,4.25"
d2731,0,HBIN_2,SBIN_OPEN_PAD,"98.10,8.55"
d2732,1,HBIN_1,SBIN_PASS,"98.10,12.85"
d2733,0,HBIN_2,SBIN_CONT_GND,"98.10,17.15"
d2734,0,HBIN_2,SBIN_OPEN_PAD,"98.10,21.45"
d2735,1,HBIN_1,SBIN_PASS,"98.10,25.75"
d2736,1,HBIN_1,SBIN_PASS,"98.10,30.05"
d2737,1,HBIN_1,SBIN_PASS,"98.10,34.35"
d2738,1,HBIN_1,SBIN_PASS,"98.10,38.65"
d2739,1,HBIN_1,SBIN_PASS,"98.10,42.95"
d2740,1,HBIN_1,SBIN_PASS,"98.10,47.25"
d2741,1,HBIN_1,SBIN_PASS,"98.10,51.55"
d2742,1,HBIN_1,SBIN_PASS,"98.10,55.85"
d2743,0,HBIN_2,SBIN_OPEN_PAD,"98.10,60.15"
d2744,1,HBIN_1,SBIN_PASS,"98.10,64.45"
d2745,1,HBIN_1,SBIN_PASS,"98.10,68.75"
d2746,1,HBIN_1,SBIN_PASS,"98.10,73.05"
d2747,1,HBIN_1,SBIN_PASS,"98.10,77.35"
d2748,1,HBIN_1,SBIN_PASS,"98.10,81.65"
d2749,0,HBIN_4,SBIN_GAIN_LOW,"98.10,85.95"
d2750,1,HBIN_1,SBIN_PASS,"98.10,90.25"
d2751,0,HBIN_4,SBIN_GAIN_LOW,"98.10,94.55"
d2752,0,HBIN_2,SBIN_CONT_GND,"98.10,98.85"
d2753,0,HBIN_3,SBIN_PWR_ERR,"98.10,103.15"
d2754,1,HBIN_1,SBIN_PASS,"103.10,-98.95"
d2755,0,HBIN_3,SBIN_TIMING_ERR,"103.10,-94.65"
d2756,1,HBIN_1,SBIN_PASS,"103.10,-90.35"
d2757,1,HBIN_1,SBIN_PASS,"103.10,-86.05"
d2758,1,HBIN_1,SBIN_PASS,"103.10,-81.75"
d2759,0,HBIN_4,SBIN_VTH_DRIFT,"103.10,-77.45"
d2760,1,HBIN_1,SBIN_PASS,"103.10,-73.15"
d2761,1,HBIN_1,SBIN_PASS,"103.10,-68.85"
d2762,1,HBIN_1,SBIN_PASS,"103.10,-64.55"
d2763,0,HBIN_3,SBIN_PWR_ERR,"103.10,-60.25"
d2764,1,HBIN_1,SBIN_PASS,"103.10,-55.95"
d2765,1,HBIN_1,SBIN_PASS,"103.10,-51.65"
d2766,0,HBIN_4,SBIN_IDDQ_HIGH,"103.10,-47.35"
d2767,0,HBIN_3,SBIN_LOGIC_ERR,"103.10,-43.05"
d2768,1,HBIN_1,SBIN_PASS,"103.10,-38.75"
d2769,1,HBIN_1,SBIN_PASS,"103.10,-34.45"
d2770,1,HBIN_1,SBIN_PASS,"103.10,-30.15"
d2771,1,HBIN_1,SBIN_PASS,"103.10,-25.85"
d2772,1,HBIN_1,SBIN_PASS,"103.10,-21.55"
d2773,1,HBIN_1,SBIN_PASS,"103.10,-17.25"
d2774,1,HBIN_1,SBIN_PASS,"103.10,-12.95"
d2775,1,HBIN_1,SBIN_PASS,"103.10,-8.65"
d2776,0,HBIN_2,SBIN_CONT_GND,"103.10,-4.35"
d2777,1,HBIN_1,SBIN_PASS,"103.10,-0.05"
d2778,1,HBIN_1,SBIN_PASS,"103.10,4.25"
d2779,1,HBIN_1,SBIN_PASS,"103.10,8.55"
d2780,1,HBIN_1,SBIN_PASS,"103.10,12.85"
d2781,1,HBIN_1,SBIN_PASS,"103.10,17.15"
d2782,1,HBIN_1,SBIN_PASS,"103.10,21.45"
d2783,0,HBIN_2,SBIN_CONT_GND,"103.10,25.75"
d2784,1,HBIN_1,SBIN_PASS,"103.10,30.05"
d2785,0,HBIN_4,SBIN_GAIN_LOW,"103.10,34.35"
d2786,1,HBIN_1,SBIN_PASS,"103.10,38.65"
d2787,1,HBIN_1,SBIN_PASS,"103.10,42.95"
d2788,0,HBIN_4,SBIN_VTH_DRIFT,"103.10,47.25"
d2789,1,HBIN_1,SBIN_PASS,"103.10,51.55"
d2790,1,HBIN_1,SBIN_PASS,"103.10,55.85"
d2791,1,HBIN_1,SBIN_PASS,"103.10,60.15"
d2792,1,HBIN_1,SBIN_PASS,"103.10,64.45"
d2793,0,HBIN_4,SBIN_GAIN_LOW,"103.10,68.75"
d2794,0,HBIN_2,SBIN_PROBE_WEAR,"103.10,73.05"
d2795,0,HBIN_3,SBIN_TIMING_ERR,"103.10,77.35"
d2796,1,HBIN_1,SBIN_PASS,"103.10,81.65"
d2797,0,HBIN_4,SBIN_GAIN_LOW,"103.10,85.95"
d2798,0,HBIN_4,SBIN_GAIN_LOW,"103.10,90.25"
d2799,0,HBIN_3,SBIN_PWR_ERR,"103.10,94.55"
d2800,1,HBIN_1,SBIN_PASS,"103.10,98.85"
d2801,1,HBIN_1,SBIN_PASS,"108.10,-94.65"
d2802,0,HBIN_3,SBIN_LOGIC_ERR,"108.10,-90.35"
d2803,0,HBIN_2,SBIN_PROBE_WEAR,"108.10,-86.05"
d2804,0,HBIN_3,SBIN_LOGIC_ERR,"108.10,-81.75"
d2805,0,HBIN_3,SBIN_TIMING_ERR,"108.10,-77.45"
d2806,0,HBIN_3,SBIN_PWR_ERR,"108.10,-73.15"
d2807,1,HBIN_1,SBIN_PASS,"108.10,-68.85"
d2808,0,HBIN_2,SBIN_CONT_GND,"108.10,-64.55"
d2809,0,HBIN_2,SBIN_PROBE_WEAR,"108.10,-60.25"
d2810,1,HBIN_1,SBIN_PASS,"108.10,-55.95"
d2811,0,HBIN_4,SBIN_GAIN_LOW,"108.10,-51.65"
d2812,0,HBIN_3,SBIN_PWR_ERR,"108.10,-47.35"
d2813,1,HBIN_1,SBIN_PASS,"108.10,-43.05"
d2814,0,HBIN_3,SBIN_LOGIC_ERR,"108.10,-38.75"
d2815,1,HBIN_1,SBIN_PASS,"108.10,-34.45"
d2816,1,HBIN_1,SBIN_PASS,"108.10,-30.15"
d2817,0,HBIN_2,SBIN_CONT_GND,"108.10,-25.85"
d2818,1,HBIN_1,SBIN_PASS,"108.10,-21.55"
d2819,1,HBIN_1,SBIN_PASS,"108.10,-17.25"
d2820,1,HBIN_1,SBIN_PASS,"108.10,-12.95"
d2821,1,HBIN_1,SBIN_PASS,"108.10,-8.65"
d2822,1,HBIN_1,SBIN_PASS,"108.10,-4.35"
d2823,0,HBIN_4,SBIN_GAIN_LOW,"108.10,-0.05"
d2824,1,HBIN_1,SBIN_PASS,"108.10,4.25"
d2825,0,HBIN_2,SBIN_OPEN_PAD,"108.10,8.55"
d2826,1,HBIN_1,SBIN_PASS,"108.10,12.85"
d2827,1,HBIN_1,SBIN_PASS,"108.10,17.15"
d2828,1,HBIN_1,SBIN_PASS,"108.10,21.45"
d2829,1,HBIN_1,SBIN_PASS,"108.10,25.75"
d2830,1,HBIN_1,SBIN_PASS,"108.10,30.05"
d2831,0,HBIN_2,SBIN_CONT_GND,"108.10,34.35"
d2832,1,HBIN_1,SBIN_PASS,"108.10,38.65"
d2833,1,HBIN_1,SBIN_PASS,"108.10,42.95"
d2834,1,HBIN_1,SBIN_PASS,"108.10,47.25"
d2835,0,HBIN_2,SBIN_OPEN_PAD,"108.10,51.55"
d2836,1,HBIN_1,SBIN_PASS,"108.10,55.85"
d2837,1,HBIN_1,SBIN_PASS,"108.10,60.15"
d2838,1,HBIN_1,SBIN_PASS,"108.10,64.45"
d2839,1,HBIN_1,SBIN_PASS,"108.10,68.75"
d2840,1,HBIN_1,SBIN_PASS,"108.10,73.05"
d2841,1,HBIN_1,SBIN_PASS,"108.10,77.35"
d2842,0,HBIN_2,SBIN_OPEN_PAD,"108.10,81.65"
d2843,0,HBIN_2,SBIN_PROBE_WEAR,"108.10,85.95"
d2844,1,HBIN_1,SBIN_PASS,"108.10,90.25"
d2845,0,HBIN_3,SBIN_PWR_ERR,"108.10,94.55"
d2846,0,HBIN_2,SBIN_PROBE_WEAR,"113.10,-86.05"
d2847,0,HBIN_2,SBIN_OPEN_PAD,"113.10,-81.75"
d2848,1,HBIN_1,SBIN_PASS,"113.10,-77.45"
d2849,0,HBIN_2,SBIN_CONT_GND,"113.10,-73.15"
d2850,0,HBIN_3,SBIN_PWR_ERR,"113.10,-68.85"
d2851,0,HBIN_3,SBIN_LOGIC_ERR,"113.10,-64.55"
d2852,0,HBIN_3,SBIN_LOGIC_ERR,"113.10,-60.25"
d2853,1,HBIN_1,SBIN_PASS,"113.10,-55.95"
d2854,1,HBIN_1,SBIN_PASS,"113.10,-51.65"
d2855,0,HBIN_3,SBIN_LOGIC_ERR,"113.10,-47.35"
d2856,1,HBIN_1,SBIN_PASS,"113.10,-43.05"
d2857,0,HBIN_3,SBIN_LOGIC_ERR,"113.10,-38.75"
d2858,1,HBIN_1,SBIN_PASS,"113.10,-34.45"
d2859,1,HBIN_1,SBIN_PASS,"113.10,-30.15"
d2860,1,HBIN_1,SBIN_PASS,"113.10,-25.85"
d2861,1,HBIN_1,SBIN_PASS,"113.10,-21.55"
d2862,1,HBIN_1,SBIN_PASS,"113.10,-17.25"
d2863,1,HBIN_1,SBIN_PASS,"113.10,-12.95"
d2864,1,HBIN_1,SBIN_PASS,"113.10,-8.65"
